,Pre_Sample_01,Pre_Sample_02,Pre_Sample_03,Pre_Sample_04,Pre_Sample_05,Pre_Sample_06,Post_Sample_01,Post_Sample_02,Post_Sample_03,Post_Sample_04,Post_Sample_05,Post_Sample_06
Gene_0556,57.94530968033428,12526.569206039669,664.3483533913178,249.8629504069036,5272.712836191231,1284.8478808562677,262.5611295627028,364358.0420574225,1490.4644472747611,691.0849179593843,7261.249859677593,493.39767719104105
Gene_0557,155502.5882997414,182.33868256102878,248.08799577563605,31.620725594051425,2371.5948026997057,555.1239014801498,392.6470870933883,2522.0971212512372,1186.188788885389,486.5714536226295,24.693019909112397,3029.926977674453
Gene_0558,9297.856088540577,19.9746810716228,4276.057911991094,50.895324456473695,114.22672258838548,378.5233675349277,7.312539968497289,345.1446144915018,901.6020641365035,689.4008730058177,576.3365912373433,65.69948796612826
Gene_0559,2282.0612369219207,21.635868080533278,9907.895329809568,168.60590758566613,4414.761166659194,19676.7032527035,329.37796400591554,1179.539431503466,69.2199393121867,434.73382910605727,1131.6976609872918,72.83524283941117
Gene_0560,221.0029130840701,14899.222145642143,7336.968511557667,263.766746280133,560.4467142790897,114.35109188765284,2791.349269317466,5208.373233875819,91.99056209097384,1638.2865828826652,532.2770929410286,2939.1286723769917
Gene_0561,721.2041987455627,94.95997526660679,322.1315300526008,26143.15911284306,3025.90533870905,1127.5417615868332,6720.00270800452,311.36886164481496,27.243503385334623,535.0741572680034,628.5906099285876,1024.529359277005
Gene_0562,86.3347206405096,1.4238746611767554,214705.36158910205,382.39832127027483,2373.695587761093,21.298076847714288,19.679063487597546,22.958380095351153,1577.49477386038,994.855967436946,4.1708710528110045,2601.667402189158
Gene_0563,251.69341830885915,81.08817915436228,637.2545947952262,1944.317293949367,200.75406943278233,1514.1343185628698,246.6646748241879,788.5310371962746,24179.405902292383,62.81055597207844,539.6446070417599,192.1867601793972
Gene_0564,196.10330687453472,129.2137647330324,6001.0071640490905,61.133205987683276,16775.15098821777,975.8911284706215,468.1805807528111,10.093705478918706,400.44937899343586,1854.9440508834286,1538.516536682949,2025.8433349781212
Gene_0565,561.5540485662316,151.41917805462165,1243.6531500518736,445.4633855765055,41.734593802123534,87.71963598939149,758.9099833180509,63.51544659106902,7452.707932402582,1111.82934899184,216.1273936666895,1820.7884863255226
Gene_0566,39.4258486238317,62.53061840043746,116.9790264301977,1593.0266848763183,129.37861645649986,225.3877806533582,1345.1305143766353,400.6102572022927,22.468207884613033,1945.3112078314025,4094.8075650285914,2998.819154172242
Gene_0567,87.14703312984233,1669.4461785722797,104.08772862991489,4088.524998972385,684.4230383963315,155.16822137850502,237.4929125004142,2454.1508123783606,573.0912120727373,727.2377516546592,2.925199603288707,2425.242510743159
Gene_0568,119.38603573737453,25370.863196433096,42.83671374738473,817.3409059658128,2010.7064613790333,850.6968437694484,1248.5817853903861,598.2773373451204,275.32562026536124,1428.3723430618559,71.1911324966258,659.906086040412
Gene_0569,166.25100289423267,336.34389178866275,2168.839248532802,697.7844405358362,0.737185801220566,119.6119401362865,16966.277123633106,1311.7124633860585,114.43628209828547,1941.7601240295717,12655.063146436969,52.70296317925429
Gene_0570,4416.155140778815,10.723966447574922,1349.2170662883884,1447.5063198134553,4601.321267716702,543.6497796367594,48596.47926918482,16840.953367431808,54.77208424451217,478.3145916133116,226.50220523120575,1334.8157812361294
Gene_0571,952.5980658354197,39.441588781063565,4286.633563640726,211.09304678276962,9.941130707568234,3241.022126289382,4802.318422935434,170.88978087339,800.633457558988,15.537168677917476,66.70973302122903,5748.7794771015615
Gene_0572,205.58496315845264,1601.7953042511797,750.2533257801897,1425.6754834696574,48.6774930565,17.907984235201745,408.74194778961584,4159.7395737441675,1186.9276127187359,180.74298627517868,603.739216469776,114.80107898503346
Gene_0573,1501.102879044219,221.07794944359884,93.88411271300276,1203.5081262548183,171.30346132231162,1320.932260746914,46.34454823867295,4036.0142790733935,6644.778812369814,2991.320644881487,1980.5926761388964,1062.511666535556
Gene_0574,254.74190744345145,31.24064425172553,185.0521508131422,36.9767333325815,1786.3645477117232,27203.106216730226,1091.3596131464803,405.9126734412454,501.23139994244735,967.8420922470647,64.65408075575074,3462.0126315519983
Gene_0575,20.357469147536307,79.79769521125995,40.15025421745611,32.68567463428263,595.5733217619822,3598.643772137801,419.0072464998584,13758.817226120364,7974.989807827966,362.95776073240444,160.6684315206883,99.5273303131172
Gene_0576,111.56009453018318,116.31523440821597,79.21734761383554,51.52835236242835,21.694428092820008,2302.8839128998297,92.80987056238365,1844.177211378348,49.82996537231436,25.66043279905224,259.8572565209419,11239.236564618537
Gene_0577,68.83643593091946,775.8399073174335,3308.5081879274085,70.41568022669699,257.170049958261,1861.9272541117548,6375.851435837121,446.7320974764157,7.970519709662366,5993.895167585042,164.98734808013847,849.3128389693294
Gene_0578,3823.169177839329,1932.257894241513,845.4720800955071,1834.236041323983,2662.0707370556993,374.7534064510876,867.2167485509284,94.69912026721984,650.7140206143556,4305.5278882010425,5.389244444935978,914.2405200974326
Gene_0579,721.6490797713544,9736.41830025368,344.0767303547,94.43464295095201,71.06768087954997,321.52158268526614,13.743915321509444,176.42035000135664,9.565320501227871,103084.04865274648,10730.356715360396,914.9303853974772
Gene_0580,6179.704867977155,132.24407704310713,292.9091384044614,2637.151171216717,2163.1986471512096,234.56748154916187,919.7422585976483,38.5214405343397,194.47580072892038,826.5134492606395,332.57317999635757,10.720710179723913
Gene_0581,362.63308138599666,1477.116182470214,698.2515394637753,1439.59631638611,495.80533035048364,567.4940411470521,556.1544873290268,104.98324961246281,10744.598851157769,98.07202805678529,272.28537205506404,890.4799417541368
Gene_0582,14.491405548056207,15.190711131617766,926.5764863525526,2554.9634179761956,49.63204804761121,12.046770812493628,1722.576614266472,2125.308712786645,3502.577670520025,12136.011542436754,606.044662803919,24235.494167072597
Gene_0583,1820.6111319944396,7324.196583170383,58.67124090231416,621.0771589552887,488.7296441662274,3.7702768504214412,8382.650139832,9395.268724438489,289.85060403559237,2586.134207296155,135.83319000567874,42.60842939173636
Gene_0584,456.221968783732,1820.0531561753014,2430.2718408991987,1003.2500798707624,6042.459491334476,1818.2116614144697,659.3902906470965,9415.195973957132,534.6169042616384,526.709774280463,1348.1693780377427,295.1610158014342
Gene_0585,119.57731442585087,452.33466836329194,20169.1390447961,3966.645750508092,120.69513060718421,285.08730459332935,130.00893671851213,362.80122651289594,276.45758366043975,158.87433551269237,55.17206775657363,275.7450895835257
Gene_0586,9373.047898195968,34273.90225854609,802.2617363833934,1975.0856053800576,578.9465608192555,44.64281261252251,26.70781525636735,199.5550515894089,441.3908696263172,1655.136105199388,1503.7431122136936,277.0295436989336
Gene_0587,37125.84948615845,368.8401705101304,11253.334231193292,1183.5629194805745,11.869672707709924,4286.620508520535,16477.700259608635,422.1260084413653,358.5942295288676,178.46899653397827,15656.658852001234,4071.767415874147
Gene_0588,4.734535461469298,12565.55036247659,26.683808207017023,1227.2924364543053,114.6337023261046,20493.781408673927,2202.0291512739914,190.31234208020857,3742.821695214662,536.9201642786605,243.56344361423916,227.5200712570434
Gene_0589,4926.431531542489,16209.545160999549,3068.026041570979,57.2524906473272,44.93820190238056,73.04612144335606,1446.1654495528676,309.22323757119835,9984.990009591575,310.7600466895539,2332.969395933696,381.4366903358368
Gene_0590,4863.784655972785,70.86143164286564,349.4756222059881,228.58505709985474,1808.8730403634931,9961.805094108264,143.6602143473102,4001.1297061209484,15.38777092039538,1712.236937961978,497.86380212558606,150.20889928188743
Gene_0591,247.9138536460024,2.5849605308328103,7709.265824534356,525.8574862779113,582.3772622483135,28.900312344600493,2336.787226956059,120.78317133892219,4471.659228612279,16498.184386575827,77071.7042946557,6102.474374448718
Gene_0592,54.917025300033984,1066.2647145185908,619.0579378600338,16826.32473288238,4.497394064224193,4246.994723726887,1982.1949079721567,92.172857337337,824.7853315410144,1141.8838055893839,374.28408496352756,12507.02419978367
Gene_0593,61610.31138118412,158.42273935227254,486.80167511521677,365.20150824567725,189.51311888862526,48.143350855792114,1246.3220991386634,49.73538009587657,74.63742687266348,9738.866787939856,1668.9255991452512,299.23848954923636
Gene_0594,962.316832951541,149.06662083812648,932.0209998915411,1760.1024434222174,906.3212925110173,773.7796381135141,50.43680177974636,2166.6488432557394,631.8103314456947,156.15396501258232,400.82190557743735,114.946953576736
Gene_0595,717.8211134888506,337.86189505828213,7.729719071464442,1376.8575203837318,741.1371423489861,758.1249426633221,2785.1233966415107,373.685024389141,171.94449219806697,113.57455042852672,61.4773342364868,130.10581372550897
Gene_0596,112.49779001352744,12.848569565011548,349.11439254205936,788.1891742839659,66724.10242603348,56.22669552659978,1410.3400737886388,506.8936867210116,3153.5018309089905,166.86200579382356,11558.331573117297,1502.136312081058
Gene_0597,6212.831526027302,2059.755864552116,4901.7634677933775,1892.017206429153,169.82598295073612,1187.7034217937635,912.9908709624159,508.1863854677556,4718.765708708829,3760.2851645578107,4069.632275233034,3389.4633741709804
Gene_0598,40.993736807336056,9822.856033139362,10283.209214028782,10609.926994008749,3648.374403912357,248.6632981487644,7571.493180157742,513.1100288898077,452.0082865624371,655.0273844704135,16.621833980338998,1812.404449339466
Gene_0599,63.54359050925117,1376.0947237694916,83.45629762240405,27533.42864379123,628.4831249351517,2841.014313012751,111.96063239535592,14778.639471086452,123.78499983777238,7243.9357239270585,1141.8844569681166,814.3442029293175
Gene_0600,2795.2359798716884,2619.069433780346,6596.184668694011,108.12792226181091,16.176567942598698,265.756929710961,1.4348795025699534,2326.9407997542694,46637.74722834815,108.27745567810773,264.01436669447423,999.9836960635864
Gene_0601,21.840467110817034,3264.526387319759,823.2267001467469,769.9073841213116,13.941631424650868,5324.73494790443,527.1655872454745,128.31509963762144,1178.5294202074344,108.81168380728259,855.7215683266901,759.1554853078079
Gene_0602,324.1453982519038,6156.655305631738,211.078372644938,186.3287168926324,39.38226790414679,94.8040623163126,441.44662677338255,13527.0100485161,245.8396831340644,1667.4354159378222,1400.8113279226586,2637.402990067329
Gene_0603,239.4369301519088,93.66302769874359,2166.721676475634,18.921828721167458,153.0670227003693,37.31128634559296,342.3705028055548,126.2064824669841,584.8983935215714,6279.620841344949,4241.366483887234,388.29938266403985
Gene_0604,4153.938864316812,9135.267087398894,268.3987342980132,1963.7554020374332,314.6318304131866,25.465516140599046,507.0625669938499,3476.371148541574,366.3564060322,24.31295043866828,1994.0788403705426,1076.4954324921273
Gene_0605,383.31117694201436,4872.515071849239,84.12673493210924,38404.5782246249,651.0273836018993,1715.7795165263014,141.2318995610229,6008.291410852599,909.8024133364917,383.41079469916247,1997.7763990780427,3590.7785807880937
Gene_0606,88.59549866700657,1907.309719303311,5582.680730993395,1439.9664009607993,443.65473602229963,7901.698507089517,122.36081835299093,435.3667554297667,471.728890851371,32.149353604107695,29921.774715396492,152.3899006044292
Gene_0607,588.1960706794828,89.32972338668047,177.58909097295205,1207.0320974219105,28.578530717544883,277.8752146179307,2396.480818820613,27.745317953318107,27205.581229355303,7759.659368535005,224.60587959066396,2648.2030436963732
Gene_0608,60300.97625924126,472.03930307751693,2446.045861280278,2688.910349384709,10.491711854123704,5744.892554523269,1672.964639628074,73.12167074254312,488.7224830748269,5309.421213270516,586.1580812445011,330668.28921543836
Gene_0609,515.5501051000152,8207.516180068009,1300.7694261669103,967.7403392312472,103.07953125583926,125.2515757265726,22.328429330156208,8716.77312214965,3335.434457513706,82.90610886884853,386.17222399161216,445.5443210454816
Gene_0610,112.74392762257328,300.11855380838017,634.422214727823,34172.40653067114,550.4987997634388,383.7795375995323,319.1485828215574,21769.864559820115,13897.144584191137,2794.5957591518995,10.494019041621893,1752.1337598886755
Gene_0611,288.69826020646553,18.78317177407035,2577.4338314720126,229.6152915498481,227.14409366281532,68.14661565147094,94.90488353407177,5780.624365075411,1404.8261234532229,684.9289411392955,229.66139562746875,897.8105005293738
Gene_0612,14239.276618310256,19636.462226942593,783.7433654551612,17878.29552024072,69.96598942530687,8726.005662953623,112.17215749714042,931.0543009060844,313.11143514543716,1165.5207871743316,3303.86185284099,364.7165517518709
Gene_0613,5285.142592092715,7861.243410027375,234.82011474698993,207.08040328949392,457.32759814351743,120387.79942355707,111.17796064921498,428.46291745979073,2356.7069888279198,3528.015595705764,107.54578576563081,120.38044715886215
Gene_0614,86.85859714338865,979.0832851649938,9866.724767723432,164.33663853108877,82.54855099169801,625.6671642052446,153.80322428449878,354.95857292739873,23819.657755511842,36239.169615428305,69.33315409972415,2895.058672110711
Gene_0615,16919.7876635717,1634.7607047105862,1746.7213812186574,190.51671884071993,583.6719951598919,4740.304276056729,14513.94355347528,2915.1204809937076,5214.077418748258,129.84713875240985,9887.658741348876,2700.978554367552
Gene_0616,87.37086816001882,396.2392985469199,3251.9995282331006,20.941411847734045,898.3352525244652,273.01419554772895,1300.7586789346717,7.9068773061085285,439.3916718739249,229.95123423307123,4505.672300406464,435.8956685664446
Gene_0617,5333.832733568619,235.2428318808039,1691.3547760795782,75.29440421496632,1343.2568073266011,4512.57575449428,93.5912365851991,1162.9623145423418,1998.7248157239742,32.70327821532388,4439.833746232927,344.36869550649044
Gene_0618,77.18948458836154,1190.1195988708037,15.129232262098647,112.6868009433997,17743.319436923262,3601.6685373387418,48.174768234492994,16.52757771591474,203.28760712270568,24.048487685012194,33594.7166108046,101.36038952555836
